,Unnamed: 0,Unnamed: 0.1,0,1,2,3,4,5
9126,9126,9126,40.630933333333296,116.6512,2007-07-08,01:05:21,0,0
9127,9127,9127,40.6299,116.650566666667,2007-07-08,01:05:40,0,0
9128,9128,9128,40.629583333333294,116.65023333333299,2007-07-08,01:05:47,0,0
9129,9129,9129,40.6288333333333,116.649116666667,2007-07-08,01:06:09,0,0
9130,9130,9130,40.62811666666671,116.64745,2007-07-08,01:06:36,0,0
9131,9131,9131,40.62775,116.646966666667,2007-07-08,01:06:44,0,0
9132,9132,9132,40.6273333333333,116.646616666667,2007-07-08,01:06:53,0,0
9133,9133,9133,40.6269666666667,116.646266666667,2007-07-08,01:07:02,0,0
9134,9134,9134,40.62665,116.64605,2007-07-08,01:07:10,0,0
9135,9135,9135,40.6263166666667,116.64601666666701,2007-07-08,01:07:20,0,0
9136,9136,9136,40.626,116.645716666667,2007-07-08,01:07:27,"JJGW+C7 Liulimiaozhen, Huairou District, Beijing, 중국",0
9137,9137,9137,40.625983333333295,116.645916666667,2007-07-08,01:08:55,0,0
9138,9138,9138,40.6256666666667,116.6461,2007-07-08,01:11:13,0,0
9139,9139,9139,40.6251666666667,116.64655,2007-07-08,01:11:33,0,0
9140,9140,9140,40.624916666666714,116.64685,2007-07-08,01:11:44,0,0
9141,9141,9141,40.6243166666667,116.64785,2007-07-08,01:12:12,0,0
9142,9142,9142,40.6241333333333,116.64815,2007-07-08,01:12:19,0,0
9143,9143,9143,40.6232666666667,116.6492,2007-07-08,01:12:44,0,0
9144,9144,9144,40.62296666666671,116.649583333333,2007-07-08,01:12:52,0,0
9145,9145,9145,40.6217666666667,116.6517,2007-07-08,01:13:23,0,0
9146,9146,9146,40.621483333333295,116.65315,2007-07-08,01:13:39,0,0
9147,9147,9147,40.621483333333295,116.654416666667,2007-07-08,01:13:57,0,0
9148,9148,9148,40.62126666666671,116.65488333333299,2007-07-08,01:14:06,0,0
9149,9149,9149,40.62081666666671,116.655166666667,2007-07-08,01:14:15,0,0
9150,9150,9150,40.62045,116.655083333333,2007-07-08,01:14:21,0,0
9151,9151,9151,40.6196,116.654583333333,2007-07-08,01:14:35,0,0
9152,9152,9152,40.61915,116.65465,2007-07-08,01:14:42,0,0
9153,9153,9153,40.6183166666667,116.65555,2007-07-08,01:15:00,0,0
9154,9154,9154,40.6177833333333,116.6563,2007-07-08,01:15:15,0,0
9155,9155,9155,40.617566666666704,116.656483333333,2007-07-08,01:15:19,0,0
9156,9156,9156,40.61716666666671,116.65716666666701,2007-07-08,01:15:31,0,0
9157,9157,9157,40.617,116.6575,2007-07-08,01:15:36,0,0
9158,9158,9158,40.6166666666667,116.657666666667,2007-07-08,01:15:43,0,0
9159,9159,9159,40.61635,116.65753333333299,2007-07-08,01:15:49,0,0
9160,9160,9160,40.6159666666667,116.6569,2007-07-08,01:16:00,0,0
9161,9161,9161,40.6155666666667,116.656033333333,2007-07-08,01:16:14,0,0
9162,9162,9162,40.615283333333295,116.65573333333299,2007-07-08,01:16:21,0,0
9163,9163,9163,40.615033333333294,116.655566666667,2007-07-08,01:16:26,0,0
9164,9164,9164,40.6145166666667,116.6555,2007-07-08,01:16:35,0,0
9165,9165,9165,40.6141333333333,116.655583333333,2007-07-08,01:16:42,0,0
9166,9166,9166,40.6138166666667,116.65575,2007-07-08,01:16:48,"JM74+G8 Liulimiaozhen, Huairou District, Beijing, 중국",0
9167,9167,9167,40.6134666666667,116.656016666667,2007-07-08,01:16:56,0,0
9168,9168,9168,40.6128166666667,116.65626666666701,2007-07-08,01:17:09,0,0
9169,9169,9169,40.6114,116.65533333333299,2007-07-08,01:17:39,0,0
9170,9170,9170,40.61065,116.654716666667,2007-07-08,01:17:53,0,0
9171,9171,9171,40.6095666666667,116.654366666667,2007-07-08,01:18:10,0,0
9172,9172,9172,40.60901666666671,116.654183333333,2007-07-08,01:18:19,0,0
9173,9173,9173,40.608183333333294,116.653916666667,2007-07-08,01:18:33,0,0
9174,9174,9174,40.60735,116.65365,2007-07-08,01:18:47,0,0
9175,9175,9175,40.60695,116.65375,2007-07-08,01:18:54,0,0
9176,9176,9176,40.6066,116.654283333333,2007-07-08,01:19:03,0,0
9177,9177,9177,40.6063666666667,116.65498333333299,2007-07-08,01:19:12,0,0
9178,9178,9178,40.6059333333333,116.655983333333,2007-07-08,01:19:27,0,0
9179,9179,9179,40.6054666666667,116.65663333333299,2007-07-08,01:19:42,0,0
9180,9180,9180,40.6052,116.657,2007-07-08,01:19:54,0,0
9181,9181,9181,40.6048666666667,116.657433333333,2007-07-08,01:20:09,0,0
9182,9182,9182,40.6046,116.657766666667,2007-07-08,01:20:23,0,0
9183,9183,9183,40.604366666666714,116.65805,2007-07-08,01:20:32,0,0
9184,9184,9184,40.6041666666667,116.658316666667,2007-07-08,01:20:42,0,0
9185,9185,9185,40.6037,116.659166666667,2007-07-08,01:21:06,0,0
9186,9186,9186,40.6031166666667,116.660183333333,2007-07-08,01:21:34,0,0
9187,9187,9187,40.60281666666671,116.660633333333,2007-07-08,01:21:43,0,0
9188,9188,9188,40.6022,116.661283333333,2007-07-08,01:21:58,0,0
9189,9189,9189,40.60176666666671,116.661683333333,2007-07-08,01:22:08,0,0
9190,9190,9190,40.60156666666671,116.6619,2007-07-08,01:22:15,0,0
9191,9191,9191,40.60136666666671,116.662166666667,2007-07-08,01:22:33,0,0
9192,9192,9192,40.6012333333333,116.662283333333,2007-07-08,01:30:28,0,0
9193,9193,9193,40.6012666666667,116.66255,2007-07-08,01:30:40,0,0
9194,9194,9194,40.6010166666667,116.663266666667,2007-07-08,01:31:00,0,0
9195,9195,9195,40.6008333333333,116.66356666666701,2007-07-08,01:31:10,0,0
9196,9196,9196,40.6006,116.663816666667,2007-07-08,01:31:20,"JM27+6G Liulimiaozhen, Huairou District, Beijing, 중국",0
9197,9197,9197,40.60035,116.664133333333,2007-07-08,01:31:32,0,0
9198,9198,9198,40.600216666666704,116.664516666667,2007-07-08,01:31:45,0,0
9199,9199,9199,40.60025,116.664883333333,2007-07-08,01:31:56,0,0
9200,9200,9200,40.6005833333333,116.666266666667,2007-07-08,01:32:37,0,0
9201,9201,9201,40.60071666666671,116.666733333333,2007-07-08,01:32:51,0,0
9202,9202,9202,40.6008833333333,116.66705,2007-07-08,01:33:03,0,0
9203,9203,9203,40.6011,116.667266666667,2007-07-08,01:33:14,0,0
9204,9204,9204,40.6013,116.6674,2007-07-08,01:33:24,0,0
9205,9205,9205,40.60155,116.66755,2007-07-08,01:33:36,0,0
9206,9206,9206,40.6019,116.66773333333299,2007-07-08,01:33:51,0,0
9207,9207,9207,40.6023,116.667683333333,2007-07-08,01:34:06,0,0
9208,9208,9208,40.6025166666667,116.667516666667,2007-07-08,01:34:15,0,0
9209,9209,9209,40.6027666666667,116.66738333333299,2007-07-08,01:34:24,0,0
9210,9210,9210,40.60295,116.6675,2007-07-08,01:34:31,0,0
9211,9211,9211,40.60281666666671,116.66773333333299,2007-07-08,01:34:40,0,0
9212,9212,9212,40.602566666666704,116.6678,2007-07-08,01:34:50,0,0
9213,9213,9213,40.6022666666667,116.668033333333,2007-07-08,01:35:02,0,0
9214,9214,9214,40.60196666666671,116.668333333333,2007-07-08,01:35:15,0,0
9215,9215,9215,40.60165,116.66825,2007-07-08,01:35:27,0,0
9216,9216,9216,40.6014333333333,116.668166666667,2007-07-08,01:35:36,0,0
9217,9217,9217,40.60115,116.668066666667,2007-07-08,01:35:46,0,0
9218,9218,9218,40.6009,116.667983333333,2007-07-08,01:35:57,0,0
9219,9219,9219,40.6006,116.66781666666701,2007-07-08,01:36:11,0,0
9220,9220,9220,40.6004166666667,116.667516666667,2007-07-08,01:36:25,0,0
9221,9221,9221,40.600216666666704,116.667083333333,2007-07-08,01:36:43,0,0
9222,9222,9222,40.5999666666667,116.667083333333,2007-07-08,01:36:53,0,0
9223,9223,9223,40.59986666666671,116.66745,2007-07-08,01:37:04,0,0
9224,9224,9224,40.5999833333333,116.667766666667,2007-07-08,01:37:16,0,0
9225,9225,9225,40.60015,116.668066666667,2007-07-08,01:37:28,0,0
9226,9226,9226,40.60065,116.66845,2007-07-08,01:37:53,"JM29+79 Liulimiaozhen, Huairou District, Beijing, 중국",0
9227,9227,9227,40.60091666666671,116.6686,2007-07-08,01:38:02,0,0
9228,9228,9228,40.601183333333296,116.668983333333,2007-07-08,01:38:16,0,0
9229,9229,9229,40.601383333333295,116.66935,2007-07-08,01:38:28,0,0
9230,9230,9230,40.60155,116.66965,2007-07-08,01:38:38,0,0
9231,9231,9231,40.601783333333294,116.670033333333,2007-07-08,01:38:52,0,0
9232,9232,9232,40.602033333333296,116.6701,2007-07-08,01:39:02,0,0
9233,9233,9233,40.6022666666667,116.6698,2007-07-08,01:39:13,0,0
9234,9234,9234,40.6025,116.66935,2007-07-08,01:39:30,0,0
9235,9235,9235,40.60265,116.6692,2007-07-08,01:39:37,0,0
9236,9236,9236,40.6029166666667,116.669283333333,2007-07-08,01:39:46,0,0
9237,9237,9237,40.6031833333333,116.669466666667,2007-07-08,01:39:58,0,0
9238,9238,9238,40.603533333333296,116.669733333333,2007-07-08,01:40:13,0,0
9239,9239,9239,40.6038166666667,116.669666666667,2007-07-08,01:40:24,0,0
9240,9240,9240,40.6039666666667,116.6695,2007-07-08,01:40:34,0,0
9241,9241,9241,40.6042333333333,116.66916666666701,2007-07-08,01:40:51,0,0
9242,9242,9242,40.6044833333333,116.6692,2007-07-08,01:41:01,0,0
9243,9243,9243,40.60475,116.6694,2007-07-08,01:41:13,0,0
9244,9244,9244,40.6048,116.66988333333299,2007-07-08,01:41:29,0,0
9245,9245,9245,40.604783333333295,116.670266666667,2007-07-08,01:41:41,0,0
9246,9246,9246,40.6048833333333,116.670533333333,2007-07-08,01:41:51,0,0
9247,9247,9247,40.6051,116.670666666667,2007-07-08,01:41:58,0,0
9248,9248,9248,40.6053833333333,116.67081666666701,2007-07-08,01:42:09,0,0
9249,9249,9249,40.6059833333333,116.6711,2007-07-08,01:42:33,0,0
9250,9250,9250,40.606283333333295,116.67125,2007-07-08,01:42:45,0,0
9251,9251,9251,40.60655,116.6714,2007-07-08,01:42:56,0,0
9252,9252,9252,40.60685,116.67131666666701,2007-07-08,01:43:06,0,0
9253,9253,9253,40.6071,116.670883333333,2007-07-08,01:43:23,0,0
9254,9254,9254,40.6073,116.67073333333299,2007-07-08,01:43:29,0,0
9255,9255,9255,40.6074833333333,116.67075,2007-07-08,01:43:35,0,0
9256,9256,9256,40.607833333333296,116.67121666666701,2007-07-08,01:43:51,"JM5C+4F Liulimiaozhen, Huairou District, Beijing, 중국",0
9257,9257,9257,40.6080666666667,116.67158333333299,2007-07-08,01:44:02,0,0
9258,9258,9258,40.6082666666667,116.6717,2007-07-08,01:44:09,0,0
9259,9259,9259,40.6084833333333,116.6715,2007-07-08,01:44:17,0,0
9260,9260,9260,40.60865,116.67118333333299,2007-07-08,01:44:27,0,0
9261,9261,9261,40.6087833333333,116.670883333333,2007-07-08,01:44:35,0,0
9262,9262,9262,40.60895,116.670716666667,2007-07-08,01:44:43,0,0
9263,9263,9263,40.609416666666704,116.6704,2007-07-08,01:45:02,0,0
9264,9264,9264,40.6096333333333,116.670283333333,2007-07-08,01:45:10,0,0
9265,9265,9265,40.60985,116.670283333333,2007-07-08,01:45:19,0,0
9266,9266,9266,40.6101,116.67045,2007-07-08,01:45:29,0,0
9267,9267,9267,40.6106666666667,116.6709,2007-07-08,01:45:57,0,0
9268,9268,9268,40.610916666666704,116.670983333333,2007-07-08,01:46:08,0,0
9269,9269,9269,40.61135,116.671033333333,2007-07-08,01:46:25,0,0
9270,9270,9270,40.6117333333333,116.6711,2007-07-08,01:46:42,0,0
9271,9271,9271,40.6121,116.67125,2007-07-08,01:46:57,0,0
9272,9272,9272,40.612416666666704,116.67145,2007-07-08,01:47:12,0,0
9273,9273,9273,40.61255,116.67158333333299,2007-07-08,01:51:36,0,0
9274,9274,9274,40.6136166666667,116.673233333333,2007-07-08,01:51:58,0,0
9275,9275,9275,40.6138666666667,116.673766666667,2007-07-08,01:52:04,0,0
9276,9276,9276,40.6143333333333,116.67405,2007-07-08,01:52:11,0,0
9277,9277,9277,40.614883333333296,116.67373333333299,2007-07-08,01:52:19,0,0
9278,9278,9278,40.615283333333295,116.67335,2007-07-08,01:52:28,0,0
9279,9279,9279,40.6157833333333,116.67345,2007-07-08,01:52:35,0,0
9280,9280,9280,40.61625,116.6738,2007-07-08,01:52:41,0,0
9281,9281,9281,40.6166833333333,116.673966666667,2007-07-08,01:52:46,0,0
9282,9282,9282,40.61685,116.674516666667,2007-07-08,01:52:52,0,0
9283,9283,9283,40.616183333333296,116.675,2007-07-08,01:53:02,0,0
9284,9284,9284,40.61676666666671,116.67585,2007-07-08,01:53:15,0,0
9285,9285,9285,40.6171166666667,116.676633333333,2007-07-08,01:53:22,0,0
9286,9286,9286,40.6171,116.677733333333,2007-07-08,01:53:30,"JM8H+R3 Liulimiaozhen, Huairou District, Beijing, 중국",0
9287,9287,9287,40.6168333333333,116.678866666667,2007-07-08,01:53:38,0,0
9288,9288,9288,40.615533333333296,116.67925,2007-07-08,01:53:51,0,0
9289,9289,9289,40.61455,116.680016666667,2007-07-08,01:53:58,0,0
9290,9290,9290,40.6140833333333,116.680316666667,2007-07-08,01:54:04,0,0
9291,9291,9291,40.6141333333333,116.68106666666701,2007-07-08,01:54:10,0,0
9292,9292,9292,40.6159666666667,116.681733333333,2007-07-08,01:54:28,0,0
9293,9293,9293,40.6168333333333,116.682033333333,2007-07-08,01:54:36,0,0
9294,9294,9294,40.6192,116.6821,2007-07-08,01:54:58,0,0
9295,9295,9295,40.62041666666671,116.68313333333299,2007-07-08,01:55:11,0,0
9296,9296,9296,40.6209833333333,116.68435,2007-07-08,01:55:21,0,0
9297,9297,9297,40.62115,116.68541666666701,2007-07-08,01:55:30,0,0
9298,9298,9298,40.62126666666671,116.686083333333,2007-07-08,01:55:37,0,0
9299,9299,9299,40.6211333333333,116.686733333333,2007-07-08,01:55:44,0,0
9300,9300,9300,40.62075,116.687583333333,2007-07-08,01:55:53,0,0
9301,9301,9301,40.6201,116.688116666667,2007-07-08,01:56:02,0,0
9302,9302,9302,40.619783333333295,116.68835,2007-07-08,01:56:07,0,0
9303,9303,9303,40.6193666666667,116.688066666667,2007-07-08,01:56:15,0,0
9304,9304,9304,40.6190333333333,116.687833333333,2007-07-08,01:56:22,0,0
9305,9305,9305,40.618716666666714,116.68785,2007-07-08,01:56:28,0,0
9306,9306,9306,40.6185833333333,116.68836666666701,2007-07-08,01:56:35,0,0
9307,9307,9307,40.6187833333333,116.6887,2007-07-08,01:56:41,0,0
9308,9308,9308,40.6189666666667,116.689116666667,2007-07-08,01:56:48,0,0
9309,9309,9309,40.6189666666667,116.6898,2007-07-08,01:57:01,0,0
9310,9310,9310,40.6189833333333,116.690283333333,2007-07-08,01:57:12,0,0
9311,9311,9311,40.61915,116.69051666666701,2007-07-08,01:58:24,0,0
9312,9312,9312,40.619266666666704,116.690333333333,2007-07-08,02:00:45,0,0
9313,9313,9313,40.619383333333296,116.68995,2007-07-08,02:00:56,0,0
9314,9314,9314,40.6194833333333,116.6896,2007-07-08,02:01:06,0,0
9315,9315,9315,40.6198,116.6894,2007-07-08,02:01:16,0,0
9316,9316,9316,40.6200166666667,116.689416666667,2007-07-08,02:01:22,"JMCQ+2Q Liulimiaozhen, Huairou District, Beijing, 중국",0
9317,9317,9317,40.6202166666667,116.689533333333,2007-07-08,02:01:30,0,0
9318,9318,9318,40.62035,116.68971666666701,2007-07-08,02:01:37,0,0
9319,9319,9319,40.62055,116.690133333333,2007-07-08,02:01:51,0,0
9320,9320,9320,40.6205333333333,116.69051666666701,2007-07-08,02:02:04,0,0
9321,9321,9321,40.6206,116.690816666667,2007-07-08,02:02:13,0,0
9322,9322,9322,40.621,116.690866666667,2007-07-08,02:02:28,0,0
9323,9323,9323,40.6213833333333,116.691166666667,2007-07-08,02:02:44,0,0
9324,9324,9324,40.62165,116.691383333333,2007-07-08,02:02:55,0,0
9325,9325,9325,40.62245,116.691466666667,2007-07-08,02:03:11,0,0
9326,9326,9326,40.62276666666671,116.691483333333,2007-07-08,02:03:15,0,0
9327,9327,9327,40.6228,116.691966666667,2007-07-08,02:03:20,0,0
9328,9328,9328,40.6224166666667,116.6923,2007-07-08,02:03:27,0,0
9329,9329,9329,40.62155,116.693666666667,2007-07-08,02:03:45,0,0
9330,9330,9330,40.621933333333295,116.693683333333,2007-07-08,02:03:49,0,0
9331,9331,9331,40.62225,116.69351666666701,2007-07-08,02:03:57,0,0
9332,9332,9332,40.6223666666667,116.69405,2007-07-08,02:04:11,0,0
9333,9333,9333,40.6224,116.6945,2007-07-08,02:04:21,0,0
9334,9334,9334,40.6226166666667,116.694716666667,2007-07-08,02:04:30,0,0
9335,9335,9335,40.62285,116.694316666667,2007-07-08,02:04:45,0,0
9336,9336,9336,40.62296666666671,116.694183333333,2007-07-08,02:04:50,0,0
9337,9337,9337,40.6233333333333,116.69391666666701,2007-07-08,02:05:05,0,0
9338,9338,9338,40.6235,116.693616666667,2007-07-08,02:05:17,0,0
9339,9339,9339,40.62355,116.693366666667,2007-07-08,02:05:24,0,0
9340,9340,9340,40.62381666666671,116.69335,2007-07-08,02:05:34,0,0
9341,9341,9341,40.6241,116.693583333333,2007-07-08,02:05:46,0,0
9342,9342,9342,40.6243,116.69383333333299,2007-07-08,02:05:58,0,0
9343,9343,9343,40.6246333333333,116.69435,2007-07-08,02:06:19,0,0
9344,9344,9344,40.6248,116.69565,2007-07-08,02:06:56,0,0
9345,9345,9345,40.6250333333333,116.69611666666701,2007-07-08,02:07:11,0,0
9346,9346,9346,40.625266666666704,116.6964,2007-07-08,02:07:23,"JMGW+4H Liulimiaozhen, Huairou District, Beijing, 중국",0
9347,9347,9347,40.6256833333333,116.6966,2007-07-08,02:07:44,0,0
9348,9348,9348,40.6258666666667,116.6967,2007-07-08,02:07:54,0,0
9349,9349,9349,40.6260333333333,116.696666666667,2007-07-08,02:08:04,0,0
9350,9350,9350,40.62635,116.696533333333,2007-07-08,02:08:22,0,0
9351,9351,9351,40.6266,116.6965,2007-07-08,02:08:36,0,0
9352,9352,9352,40.6268,116.69665,2007-07-08,02:08:46,0,0
9353,9353,9353,40.6269833333333,116.69691666666701,2007-07-08,02:09:00,0,0
9354,9354,9354,40.6271166666667,116.697033333333,2007-07-08,02:11:31,0,0
9355,9355,9355,40.6273833333333,116.69781666666701,2007-07-08,02:11:55,0,0
9356,9356,9356,40.627416666666704,116.698233333333,2007-07-08,02:12:06,0,0
9357,9357,9357,40.6273666666667,116.698766666667,2007-07-08,02:12:19,0,0
9358,9358,9358,40.6273333333333,116.69911666666701,2007-07-08,02:12:28,0,0
9359,9359,9359,40.6274,116.69956666666701,2007-07-08,02:12:38,0,0
9360,9360,9360,40.62765,116.70015,2007-07-08,02:12:55,0,0
9361,9361,9361,40.6278,116.700433333333,2007-07-08,02:13:06,0,0
9362,9362,9362,40.62785,116.70073333333299,2007-07-08,02:13:56,0,0
9363,9363,9363,40.6278166666667,116.7009,2007-07-08,02:21:43,0,0
9364,9364,9364,40.6275833333333,116.700933333333,2007-07-08,02:22:27,0,0
9365,9365,9365,40.6269833333333,116.701016666667,2007-07-08,02:22:42,0,0
9366,9366,9366,40.6267333333333,116.701083333333,2007-07-08,02:22:49,0,0
9367,9367,9367,40.62655,116.701166666667,2007-07-08,02:23:22,0,0
9368,9368,9368,40.6263333333333,116.701383333333,2007-07-08,02:23:32,0,0
9369,9369,9369,40.6262,116.70155,2007-07-08,02:23:41,0,0
9370,9370,9370,40.62585,116.701916666667,2007-07-08,02:23:58,0,0
9371,9371,9371,40.6255666666667,116.701916666667,2007-07-08,02:24:07,0,0
9372,9372,9372,40.62525,116.701833333333,2007-07-08,02:24:16,0,0
9373,9373,9373,40.62485,116.701683333333,2007-07-08,02:24:25,0,0
9374,9374,9374,40.6243833333333,116.70163333333299,2007-07-08,02:24:33,0,0
9375,9375,9375,40.6243833333333,116.702216666667,2007-07-08,02:24:39,0,0
9376,9376,9376,40.6247166666667,116.702766666667,2007-07-08,02:24:46,"JPF3+V4 Liulimiaozhen, Huairou District, Beijing, 중국",0
9377,9377,9377,40.62475,116.704,2007-07-08,02:24:55,0,0
9378,9378,9378,40.624733333333296,116.704966666667,2007-07-08,02:25:03,0,0
9379,9379,9379,40.624416666666704,116.70543333333299,2007-07-08,02:25:13,0,0
9380,9380,9380,40.62365,116.7057,2007-07-08,02:25:16,0,0
9381,9381,9381,40.6228,116.705666666667,2007-07-08,02:25:28,0,0
9382,9382,9382,40.6219666666667,116.706,2007-07-08,02:25:33,0,0
9383,9383,9383,40.621533333333296,116.70583333333299,2007-07-08,02:25:38,0,0
9384,9384,9384,40.6211833333333,116.705416666667,2007-07-08,02:25:43,0,0
9385,9385,9385,40.620883333333296,116.70548333333299,2007-07-08,02:25:48,0,0
9386,9386,9386,40.621,116.706083333333,2007-07-08,02:25:55,0,0
9387,9387,9387,40.620633333333295,116.706666666667,2007-07-08,02:26:03,0,0
9388,9388,9388,40.6206833333333,116.707116666667,2007-07-08,02:26:08,0,0
9389,9389,9389,40.621066666666714,116.707066666667,2007-07-08,02:26:15,0,0
9390,9390,9390,40.6215833333333,116.70725,2007-07-08,02:26:26,0,0
9391,9391,9391,40.62191666666671,116.707416666667,2007-07-08,02:26:33,0,0
9392,9392,9392,40.62211666666671,116.707566666667,2007-07-08,02:26:40,0,0
9393,9393,9393,40.622266666666704,116.7078,2007-07-08,02:26:52,0,0
9394,9394,9394,40.622383333333296,116.70806666666701,2007-07-08,02:26:59,0,0
9395,9395,9395,40.6226666666667,116.70803333333299,2007-07-08,02:27:04,0,0
9396,9396,9396,40.6224333333333,116.708316666667,2007-07-08,02:27:08,0,0
9397,9397,9397,40.6224333333333,116.708616666667,2007-07-08,02:27:15,0,0
9398,9398,9398,40.622333333333295,116.708733333333,2007-07-08,02:27:41,0,0
9399,9399,9399,40.62215,116.709233333333,2007-07-08,02:28:06,0,0
9400,9400,9400,40.6217666666667,116.709833333333,2007-07-08,02:28:15,0,0
9401,9401,9401,40.621533333333296,116.7104,2007-07-08,02:28:22,0,0
9402,9402,9402,40.6212,116.71055,2007-07-08,02:28:27,0,0
9403,9403,9403,40.6208666666667,116.710366666667,2007-07-08,02:28:33,0,0
9404,9404,9404,40.62036666666671,116.711333333333,2007-07-08,02:28:43,0,0
9405,9405,9405,40.62,116.711683333333,2007-07-08,02:28:47,0,0
9406,9406,9406,40.6192,116.7113,2007-07-08,02:28:56,"JP96+MG Liulimiaozhen, Huairou District, Beijing, 중국",0
9407,9407,9407,40.6176833333333,116.711716666667,2007-07-08,02:29:17,0,0
9408,9408,9408,40.61685,116.71196666666701,2007-07-08,02:29:28,0,0
9409,9409,9409,40.616533333333294,116.711533333333,2007-07-08,02:29:35,0,0
9410,9410,9410,40.6162166666667,116.711566666667,2007-07-08,02:29:39,0,0
9411,9411,9411,40.6156,116.711666666667,2007-07-08,02:29:46,0,0
9412,9412,9412,40.6155833333333,116.712233333333,2007-07-08,02:29:53,0,0
9413,9413,9413,40.6160166666667,116.71255,2007-07-08,02:29:59,0,0
9414,9414,9414,40.61605,116.71313333333299,2007-07-08,02:30:29,0,0
9415,9415,9415,40.6147833333333,116.714716666667,2007-07-08,02:30:32,0,0
9416,9416,9416,40.6153166666667,116.7149,2007-07-08,02:30:40,0,0
9417,9417,9417,40.6162333333333,116.714866666667,2007-07-08,02:30:53,0,0
9418,9418,9418,40.6176833333333,116.714333333333,2007-07-08,02:31:30,0,0
9419,9419,9419,40.61795,116.71448333333299,2007-07-08,02:31:37,0,0
9420,9420,9420,40.618083333333296,116.714816666667,2007-07-08,02:32:11,0,0
9421,9421,9421,40.6188,116.715466666667,2007-07-08,02:32:13,0,0
9422,9422,9422,40.619,116.715466666667,2007-07-08,02:32:20,0,0
9423,9423,9423,40.619533333333294,116.715083333333,2007-07-08,02:32:42,0,0
9424,9424,9424,40.6203,116.71465,2007-07-08,02:33:11,0,0
9425,9425,9425,40.6207,116.714766666667,2007-07-08,02:33:25,0,0
9426,9426,9426,40.6213,116.714733333333,2007-07-08,02:33:51,0,0
9427,9427,9427,40.6211333333333,116.71815,2007-07-08,02:35:35,0,0
9428,9428,9428,40.6233,116.72195,2007-07-08,02:37:51,0,0
9429,9429,9429,40.6235333333333,116.722116666667,2007-07-08,02:37:56,0,0
9430,9430,9430,40.6236666666667,116.722116666667,2007-07-08,02:38:09,0,0
9431,9431,9431,40.623833333333295,116.722116666667,2007-07-08,02:39:04,0,0
9432,9432,9432,40.6241166666667,116.721916666667,2007-07-08,02:39:11,0,0
9433,9433,9433,40.6244333333333,116.722,2007-07-08,02:39:18,0,0
9434,9434,9434,40.6245166666667,116.722416666667,2007-07-08,02:39:22,0,0
9435,9435,9435,40.62455,116.723,2007-07-08,02:39:28,0,0
9436,9436,9436,40.6243666666667,116.723283333333,2007-07-08,02:39:32,"JPFF+P8 Liulimiaozhen, Huairou District, Beijing, 중국",0
9437,9437,9437,40.6239666666667,116.72351666666701,2007-07-08,02:39:37,0,0
9438,9438,9438,40.62345,116.725483333333,2007-07-08,02:39:56,0,0
9439,9439,9439,40.623766666666704,116.725766666667,2007-07-08,02:40:01,0,0
9440,9440,9440,40.6245,116.725433333333,2007-07-08,02:40:10,0,0
9441,9441,9441,40.6250166666667,116.7253,2007-07-08,02:40:17,0,0
9442,9442,9442,40.625333333333295,116.725416666667,2007-07-08,02:40:20,0,0
9443,9443,9443,40.62555,116.726233333333,2007-07-08,02:40:29,0,0
9444,9444,9444,40.6254,116.726733333333,2007-07-08,02:40:34,0,0
9445,9445,9445,40.62565,116.727216666667,2007-07-08,02:40:39,0,0
9446,9446,9446,40.625133333333295,116.72813333333299,2007-07-08,02:40:52,0,0
9447,9447,9447,40.6252333333333,116.72938333333299,2007-07-08,02:41:10,0,0
9448,9448,9448,40.624933333333296,116.728883333333,2007-07-08,02:41:22,0,0
9449,9449,9449,40.62555,116.72905,2007-07-08,02:41:24,0,0
9450,9450,9450,40.6260166666667,116.729483333333,2007-07-08,02:41:28,0,0
9451,9451,9451,40.6264833333333,116.729266666667,2007-07-08,02:41:34,0,0
9452,9452,9452,40.6269166666667,116.729316666667,2007-07-08,02:41:40,0,0
9453,9453,9453,40.6275833333333,116.72938333333299,2007-07-08,02:41:48,0,0
9454,9454,9454,40.627883333333294,116.729533333333,2007-07-08,02:41:52,0,0
9455,9455,9455,40.6280166666667,116.730916666667,2007-07-08,02:42:06,0,0
9456,9456,9456,40.62831666666671,116.73245,2007-07-08,02:42:57,0,0
9457,9457,9457,40.6262833333333,116.7352,2007-07-08,02:43:00,0,0
9458,9458,9458,40.62575,116.7352,2007-07-08,02:43:06,0,0
9459,9459,9459,40.62515,116.73545,2007-07-08,02:43:13,0,0
9460,9460,9460,40.6247833333333,116.735233333333,2007-07-08,02:43:17,0,0
9461,9461,9461,40.623433333333296,116.73515,2007-07-08,02:43:30,0,0
9462,9462,9462,40.623183333333294,116.7349,2007-07-08,02:43:34,0,0
9463,9463,9463,40.62265,116.734816666667,2007-07-08,02:43:41,0,0
9464,9464,9464,40.622,116.73461666666701,2007-07-08,02:43:48,0,0
9465,9465,9465,40.62015,116.733983333333,2007-07-08,02:44:05,0,0
9466,9466,9466,40.619583333333296,116.73325,2007-07-08,02:44:13,"JP9M+R7 Liulimiaozhen, Huairou District, Beijing, 중국",0
9467,9467,9467,40.6191833333333,116.734466666667,2007-07-08,02:44:31,0,0
9468,9468,9468,40.6191833333333,116.73503333333299,2007-07-08,02:44:38,0,0
9469,9469,9469,40.6200833333333,116.73525,2007-07-08,02:44:50,0,0
